Text,Sentiment,User
"RT @TeamTrump: One year ago today, President @realDonaldTrump signed the #USMCA with Canada and Mexico.

It now sits on Nancy Pelosi's desk…",0,realDonaldTrump
"RT @VP: One year ago today, President @realDonaldTrump signed the #USMCA. While this Administration works FOR the American People, Speaker…",0,realDonaldTrump
RT @VP: President @realDonaldTrump’s deregulatory agenda unleashed American ingenuity and we are on path to becoming not just energy indepe…,0,realDonaldTrump
"RT @WattersWorld: . @realDonaldTrump won't get the nomination, Trump won't win, Stock Market will tank, Russia Collusion...These are the st…",0,realDonaldTrump
"RT @TeamTrump: President @realDonaldTrump will host a Keep America Great rally on Tuesday, December 10, at 7:00 pm (EST) at the Giant Cente…",0,realDonaldTrump
Nancy Pelosi won’t put it up for a vote. Has delayed it for 6 months. See you in #2020! https://t.co/lOrWm9u10r,0,realDonaldTrump
"I will be representing our Country in London at NATO, while the Democrats are holding the most ridiculous Impeachme… https://t.co/UuVlxzywyZ",0,realDonaldTrump
Robert Johnson knows business &amp; politics. He also understands lowest African American Unemployment in U.S. history! https://t.co/NalNOFG53T,0,realDonaldTrump
RT @thehill: JUST IN: Top Judiciary Republican calls on committee to expand list of impeachment witnesses ahead of next week's hearing http…,0,realDonaldTrump
And the Do Nothing Democrats want to impeach President Trump? https://t.co/i3tPDJtuuA,0,realDonaldTrump
Thank you to @BuckMcNeely1 and Oliver North for the nice words and thoughts in an excellent interview. Best wishes!,0,realDonaldTrump
RT @CLewandowski_: Kamala Harris aide says in resignation letter: 'I've never seen staff treated so poorly' | TheHill. If this was the ⁦@re…,0,realDonaldTrump
"RT @PressSec: Well said. There is so much work left do be done. Let’s move past this impeachment farce, follow the lead of @realDonaldTrump…",0,realDonaldTrump
https://t.co/AUoFQexhR4,0,realDonaldTrump
"RT @SBAgov: #DidYouKnow small businesses create 2 out of every 3 net new jobs in the United States? 😮

Show your support for entrepreneurs…",0,realDonaldTrump
Just returned to the United States after spending a GREAT Thanksgiving with our Courageous American Warriors in Afg… https://t.co/qdzzgdg91c,0,realDonaldTrump
RT @DiamondandSilk: .@DiamondandSilk talk about their experience at the Black Voices For Trump event along with the Itch of the week that n…,0,realDonaldTrump
I thought Newsweek was out of business? https://t.co/3ro4eSJloo,0,realDonaldTrump
HAPPY THANKSGIVING! https://t.co/7SGZnHindW,0,realDonaldTrump
"RT @GOPChairwoman: Thank you for your sacrifice and service!
https://t.co/dBj2wIgI2U",0,realDonaldTrump
"RT @WhiteHouse: This Thanksgiving, we are thankful to all who wear our Nation's uniform, allowing us to celebrate in safety and peace. http…",0,realDonaldTrump
HAPPY THANKSGIVING! https://t.co/2GoxJEk6fN,0,realDonaldTrump
"RT @WhiteHouse: ""THEREFORE, I, DONALD J. TRUMP, President of the United States of America, by virtue of the authority vested in me by the C…",0,realDonaldTrump
"RT @WhiteHouse: Congress broke for Thanksgiving late last week. Thanks to the far left’s impeachment stunt, the House has been effectively…",0,realDonaldTrump
95% Approval Rating in the Republican Party. Thank you!,0,realDonaldTrump
"New Stock Market Record today, AGAIN. Congratulations USA!",0,realDonaldTrump
People now realize it is a Democrat Hoax! https://t.co/6O3lFa2wU7,0,realDonaldTrump
RT @piersmorgan: 🤣🤣 https://t.co/jMcYyqwfiU,0,realDonaldTrump
RT @EricTrump: What an amazing night in Florida! #USAUSAUSA https://t.co/EpPwXoCBOO,0,realDonaldTrump
https://t.co/11nzKwOCtU,0,realDonaldTrump
"RT @GOPChairwoman: Overwhelmingly strong support for @realDonaldTrump in a DEM county in battleground Florida.

His supporters are already…",0,realDonaldTrump
"GOD BLESS THE U.S.A.! #MAGA
https://t.co/CYkQGHAgcx",0,realDonaldTrump
https://t.co/Jd7IbQBUvu,0,realDonaldTrump
THANK YOU FLORIDA! #KAG2020 https://t.co/mNB4KMEj9u,0,realDonaldTrump
“OMB Official: Ukraine Aid Held Up Because Other Countries Weren't Giving” https://t.co/nYwMq3M5SB,0,realDonaldTrump
https://t.co/1EYKod0tee,0,realDonaldTrump
RT @WhiteHouse: LIVE: President @realDonaldTrump Pardons the National Thanksgiving Turkey https://t.co/UjbVbghSiS,0,realDonaldTrump
"...love to have Mike Pompeo, Rick Perry, Mick Mulvaney and many others testify about the phony Impeachment Hoax. It… https://t.co/PQorUuinkw",0,realDonaldTrump
...lawyer has already stated that I did nothing wrong. John Bolton is a patriot and may know that I held back the m… https://t.co/XCVTR2Od2l,0,realDonaldTrump
The D.C. Wolves and Fake News Media are reading far too much into people being forced by Courts to testify before C… https://t.co/8LsXGDsTbH,0,realDonaldTrump
RT @DailyCaller: President @realDonaldTrump signs the Women’s Suffrage Centennial Commemorative Coin Act which will direct the U.S. Treasur…,0,realDonaldTrump
RT @DailyCaller: Adam Schiff Challenger Jennifer Barbosa Attacks Him For Chasing Impeachment While Allegedly Ignoring Homeless People In Ca…,0,realDonaldTrump
RT @DailyCaller: The Tide Is Turning Against Democrats On Impeachment https://t.co/xpUwqz2JP1,0,realDonaldTrump
"RT @DailyCaller: Poll: Independents Flip On Impeachment, Now Opposed After First Two Weeks Of Public Hearings. https://t.co/hjwicx0Pys",0,realDonaldTrump
"When the Military rips down an old &amp; badly broken Border Wall in an important location, &amp; replaces it with a brand… https://t.co/5UwBsVacdG",0,realDonaldTrump
I will always protect our great warfighters. I’ve got your backs!,0,realDonaldTrump
Great job Heather! https://t.co/8OX8wkug4t,0,realDonaldTrump
RT @HeatherChilders: Is there a 2020 Democrat who can compete on the economy? - University of Maryland business professor @PMorici1 weighs…,0,realDonaldTrump
"RT @JennaEllisEsq: As this sham continues, remember this is supposedly an impeachment hearing — not a personnel hearing, not a policy debat…",0,realDonaldTrump
“Poll shows Dems losing interest in Impeachment inquiry all across the board. These Polls are actually devastating… https://t.co/K1b9B05IEY,0,realDonaldTrump
"RT @GOPChairwoman: Pelosi herself said impeachment must be “compelling,” “overwhelming,” and ""bipartisan.”

After 2 weeks of sham hearings,…",0,realDonaldTrump
"RT @GeraldoRivera: As Democrats charge forward on #Impeachment of @realDonaldTrump despite certainty of defeat, don’t let them forget phony…",0,realDonaldTrump
"RT @TeamTrump: President @realDonaldTrump will host a Keep America Great rally TOMORROW at 7:00 PM EST at @thebbtcenter in Sunrise, Florida…",0,realDonaldTrump
RT @WhiteHouse: President @realDonaldTrump met with Prime Minister @BoykoBorissov earlier today on measures to strengthen the strategic par…,0,realDonaldTrump
"RT @EricTrump: Great job ⁦@realDonaldTrump⁩ and ⁦@LaraLeaTrump⁩! 

Donald Trump signs animal cruelty bill targeting 'heinous and sadistic'…",0,realDonaldTrump
"RT @realDonaldTrump: “DOW, NASDAQ, S&amp;P 500 CLOSE AT RECORD HIGHS” https://t.co/q8IuuuUGjb",0,realDonaldTrump
https://t.co/Rya9MUlX1v,0,realDonaldTrump
“Democrats committed to impeaching Trump for no reason.” Will backfire into big 2020 Victory for Republicans! @IngrahamAngle,0,realDonaldTrump
"RT @WhiteHouse: President Trump signed the Women’s Suffrage Centennial Commemorative Coin Act! 

@USTreasury will issue $1 coins commemorat…",0,realDonaldTrump
RT @WhiteHouse: President @realDonaldTrump just signed the Preventing Animal Cruelty and Torture (PACT) Act into law—which makes it a Feder…,0,realDonaldTrump
"“DOW, NASDAQ, S&amp;P 500 CLOSE AT RECORD HIGHS” https://t.co/q8IuuuUGjb",0,realDonaldTrump
RT @WhiteHouse: Congratulations to all of the @NCAA National Champions! 🏆 https://t.co/9OIZQqiT5Z,0,realDonaldTrump
https://t.co/BETsNAWsNs,0,realDonaldTrump
Another new Stock Market Record. Enjoy!,0,realDonaldTrump
“The Democrats are getting hit and slammed on Impeachment. It is getting less and less popular by the day.” @kilmeade @foxandfriends,0,realDonaldTrump
"Support for Impeachment is dropping like a rock, down into the 20’s in some Polls. Dems should now get down to work… https://t.co/O9sWK7ibHM",0,realDonaldTrump
“President Trump is facing a process which is unprecedented for its unfairness.” Sam Dewey,0,realDonaldTrump
"RT @realDonaldTrump: Agnes, your great boy Ronald is looking down, very proud of you! https://t.co/BHPu6IIdAN",0,realDonaldTrump
"RT @KatrinaPierson: “Trump 2020 baby!”

@realDonaldTrump will win in 2020, and he’s going to do it with the help of millions of Black voter…",0,realDonaldTrump
RT @WhiteHouse: President @realDonaldTrump welcomed outstanding student athletes and coaches from all over the Nation to the White House fo…,0,realDonaldTrump
"RT @GOPChairwoman: “That he is unconventional is not a bad thing for me. Heck, it’s why I voted for him.”

Fantastic read from @SalenaZito…",0,realDonaldTrump
"....honors that he has earned, including his Trident Pin. Admiral and now Ambassador to Norway Ken Braithwaite will… https://t.co/rM0vnGCs87",0,realDonaldTrump
"....contracting procedures were not addressed to my satisfaction. Therefore, Secretary of the Navy Richard Spencer’… https://t.co/wDkQrdlDG5",0,realDonaldTrump
I was not pleased with the way that Navy Seal Eddie Gallagher’s trial was handled by the Navy. He was treated very… https://t.co/bFwiFKQi9e,0,realDonaldTrump
Democrats going back to their Districts for Thanksgiving are getting absolutely hammered by their constituents over… https://t.co/IXzP5VLroK,0,realDonaldTrump
"“The whole Russia thing was a Hoax, and the Ukraine thing is a Hoax, and the Democrats are a Joke. This is a disast… https://t.co/DaIU3HxznC",0,realDonaldTrump
"The Impeachment Scam is driving Republican Poll Numbers UP, UP, UP! Thank you Shifty.",0,realDonaldTrump
RT @MZHemingway: The first phase of impeachment did not go well for Democrats. It needed to be a time when support for the inquiry and impe…,0,realDonaldTrump
"RT @MZHemingway: @VanityFair ""By massive margins, Independents say that the impeachment issue is 'more important to politicians than it is…",0,realDonaldTrump
This is a great and well reseached book on Justice K. The Ruth Marcus book is a badly written &amp; reseached disaster.… https://t.co/vS6EEFdMEj,0,realDonaldTrump
"RT @RepWalorski: And yet, one thing remains the same: House Democrats have wanted to impeach the president since day one. These hearings ha…",0,realDonaldTrump
RT @HouseCommerce: As I have said before - no president has leaned in more than @realDonaldTrump on lowering drug costs for the American pe…,0,realDonaldTrump
Witch Hunt! https://t.co/CvZtyHMsGo,0,realDonaldTrump
"RT @RoScarborough: Nunes to sue CNN, Daily Beast over ‘demonstrably false’ stories he sought dirt on Biden - https://t.co/MqPwlasYbK - @was…",0,realDonaldTrump
RT @GregGutfeldShow: Adam Schiff takes a Rorschach test. #Gutfeld https://t.co/khtdFVRHpv,0,realDonaldTrump
RT @GregGutfeldShow: Adam Schiff tries stand-up comedy. #Gutfeld https://t.co/8bu4cSHb9q,0,realDonaldTrump
RT @GregGutfeldShow: WATCH: Greg's latest monologue. #Gutfeld https://t.co/3nV60FCQ5g,0,realDonaldTrump
"RT @marklevinshow: Here's a preview of tonight's Life, Liberty and Levin on Fox News at 8pm eastern. https://t.co/lhR6Uh8pXt",0,realDonaldTrump
"RT @AndrewPollackFL: Michael Bloomberg’s accomplishments:

Banning big gulp sodas

Being the worst NYC mayor after Bill de Blasio

Trashing…",0,realDonaldTrump
"RT @AndrewPollackFL: Wow! Thanks everyone for supporting Help Meadow Save the Day! 

It’s almost in the top 50 sales ranking on Barnes &amp; No…",0,realDonaldTrump
"RT @AndrewPollackFL: The California Supreme Court is the only piece of government in the state that has any common sense left.

President T…",0,realDonaldTrump
RT @MZHemingway: Oh dear. Hunter Biden-linked company received $130M in special federal loans while Joe Biden was vice president https://t.…,0,realDonaldTrump
"RT @WayneDupreeShow: This whole Ukraine thing is about to blow up in Dems face so big time.

https://t.co/D668vbxzUA",0,realDonaldTrump
RT @PeteHegseth: Huge CONGRATS to new mom @JedediahBila &amp; hubby Jeremy! Welcome baby Hartley to the @foxandfriends family. So glad all is w…,0,realDonaldTrump
"RT @BuckSexton: Simply mind boggling that here we are, heading into year 4 of the Trump presidency, in a time of tremendous American econom…",0,realDonaldTrump
"RT @BuckSexton: Russia invaded eastern Ukraine,  picked off Crimea, and shot an airliner out of the sky killing hundreds of civilians *WHIL…",0,realDonaldTrump
"RT @DonaldJTrumpJr: For perspective THIS X 1000!!! 
Wonder why? https://t.co/Juz7piWvCH",0,realDonaldTrump
RT @BuckSexton: Be prepared for bureaucrats at FBI to claim sheer incompetence as their defense to whatever comes out of the Horowitz probe…,0,realDonaldTrump
RT @BuckSexton: People need to stop making Democrats look like a bunch of crazy Left wing extremists by quoting them and sharing their offi…,0,realDonaldTrump
RT @ByronYork: NPR reviews new Glenn Simpson book. Says Steele dossier 'found its way to news organizations.' Why obscure what happened? In…,0,realDonaldTrump
RT @SebGorka: What did Forrest Gump’s mama say about stupid people ? https://t.co/z1OSff5NqH,0,realDonaldTrump
"RT @bdomenech: ""By massive margins, Independents say that the impeachment issue is “more important to politicians than it is to me” (62% to…",0,realDonaldTrump
"RT @DailyCaller: .@ewarren lies about the fact that she sent her kids to private school. 

“I read that your children went to private schoo…",0,realDonaldTrump
But I did nothing wrong. Read the Transcripts (2)! https://t.co/Ef9O5kOgrg,0,realDonaldTrump
100% Correct! https://t.co/VJfkmaraGV,0,realDonaldTrump
"RT @RepRobertHurt: Great to have my brother @charleshurt join us for @LibertyU Convocation this week.
https://t.co/mLM1hGn2gy",0,realDonaldTrump
"Agnes, your great boy Ronald is looking down, very proud of you! https://t.co/BHPu6IIdAN",0,realDonaldTrump
RT @RealSaavedra: New RNC ad uses Democrats' own words on impeachment against them https://t.co/GDm8xgJ0wR,0,realDonaldTrump
Exclusive: Elise Stefanik Reflects on Her Two-Week Whirlwind https://t.co/5SownqVBuD,0,realDonaldTrump
RT @townhallcom: This whole thing is tearing our country apart. https://t.co/AW2lWvNRxM,0,realDonaldTrump
The Unspoken Truth: What Impeachment Exposed About Trump and 2020 https://t.co/pYTYBcD55I,0,realDonaldTrump
RT @KatiePavlich: Looking forward to “Adam Schiff tries to act angry” on the @greggutfeld show,0,realDonaldTrump
This is the real story behind the Do Nothing Democrats! https://t.co/4tPTICdSR1,0,realDonaldTrump
RT @LouDobbs: A tremendous week. @POTUS says he ‘wants’ a full senate trial following the dems’ disastrous impeachment hearings. @PressSec…,0,realDonaldTrump
RT @LouDobbs: Case Closed! @SaraCarterDC @CharlesHurt say the radical Dems have no case or evidence to impeach @POTUS. #MAGA #AmericaFirst…,0,realDonaldTrump
"Too bad we didn’t have the G-7 here. I offered to pick up the entire cost, would have saved at least $35,000,000 fo… https://t.co/yNA3lYQPmF",0,realDonaldTrump
"Polls have now turned very strongly against Impeachment, especially in swing states. 75% to 25%. Thank you!",0,realDonaldTrump
"Nancy Pelosi, Adam Schiff, AOC and the rest of the Democrats are not getting important legislation done, hence, the… https://t.co/fMUhL1DArp",0,realDonaldTrump
"Navy Seal Eddie Gallagher will be on @foxandfriends this morning at 7:30 A.M. Have no fear, all will end well for everyone!",0,realDonaldTrump
Pushed hard to have Apple build in USA! https://t.co/BRfXBkJdc2,0,realDonaldTrump
https://t.co/XexXL5HYRU,0,realDonaldTrump
https://t.co/x7ATRLwGpY,0,realDonaldTrump
https://t.co/iSzJDM7CZw,0,realDonaldTrump
"95% Approval Rate in the Republican Party, a record! Thank you!",0,realDonaldTrump
Thank you Kevin for the nice words! https://t.co/DfY1V38EhD,0,realDonaldTrump
....Sondland said Trump told him. None of this will move the needle for anyone. And now Dems in Swing Districts hea… https://t.co/h5ysRHtCVn,0,realDonaldTrump
....ANY DIRECT EVIDENCE THAT PRESIDENT TRUMP DID ANYTHING IMPEACHABLE. No one heard him order a quid pro quo. No on… https://t.co/05oujkZc08,0,realDonaldTrump
NEW YORK POST EDITORIAL. “Worse Than Pointless. All those hours of televised testimony plainly failed on their anno… https://t.co/1XAuOFHyVk,0,realDonaldTrump
"Daniel Cameron, who just won the A.G. race in the Great Commonwealth of Kentucky, is a young and very talented poli… https://t.co/l6Nw61LPHy",0,realDonaldTrump
".....Brennan, too. And the Whistleblower also worked for Susan Rice. It’s an understatement to say that this is a W… https://t.co/Kc4WtfYQbo",0,realDonaldTrump
"“The Democrats dirty tricks have started this whole thing. The Whistleblower, the guy who took his case to Schiff’s… https://t.co/ufbUmLQFvs",0,realDonaldTrump
"Joe Concha, The Hill: “In Emerson College Poll, Impeachment among independents, 49% Oppose, 34% Support. You see wh… https://t.co/bocPR9Om0g",0,realDonaldTrump
"Adam Schiff will be compelled to testify should the Democrats decide, despite the fact that my presidential convers… https://t.co/bD2rqpRbSx",0,realDonaldTrump
“The support for Impeachment is not there. I think the Democrats will have to come up with a new game plan.” @jasoninthehouse @FoxNews,0,realDonaldTrump
"RT @ByronYork: Schiff says when Republicans use phrase 'Russia hoax,' they are denying Russian interference. Untrue. Obvious fact: When Rep…",0,realDonaldTrump
"RT @RepMarkMeadows: Potentially huge. Stay tuned... 

“Horowitz reportedly finds evidence FBI lawyer falsified FISA doc”
https://t.co/RzSF3…",0,realDonaldTrump
"RT @Jim_Jordan: “Jim Jordan says facts are on Trump's side after week of public impeachment hearings”

@BretBaier https://t.co/gBPNYvYPjW",0,realDonaldTrump
"RT @RepMarkMeadows: Wow - Impeachment way under water with independents. 49% oppose, only 34% support.

The American people see through thi…",0,realDonaldTrump
https://t.co/Mn4EJ7Jbh8,0,realDonaldTrump
...House Republicans are showing real LEADERSHIP and prepared to enact bipartisan solutions for drug prices. Do Not… https://t.co/YkzY7kPOKw,0,realDonaldTrump
...Pelosi and her Do Nothing Democrats drug pricing bill doesn’t do the trick. FEWER cures! FEWER treatments! Time… https://t.co/DPhFX0VKoO,0,realDonaldTrump
"...While we had the first prescription drug price decrease in 50 years, Americans still pay far too much for drugs… https://t.co/1qy4kNPIg1",0,realDonaldTrump
.@SecAzar and I will soon release a plan to let Florida and other States import prescription drugs that are MUCH CH… https://t.co/KUCvUfA3JU,0,realDonaldTrump
Thank you to @senatemajldr Mitch McConnell and @GOPLeader Kevin McCarthy for their Great Leadership! There has neve… https://t.co/4armKSJjEo,0,realDonaldTrump
"RT @realDonaldTrump: SCHIFF'S ""FACT"" WITNESSES! https://t.co/Pab2y1BVoN",0,realDonaldTrump
"I will be interviewed on @foxandfriends this morning at 8:00 A.M. I know that there’s not much to talk about, but w… https://t.co/m84uCLYbSw",0,realDonaldTrump
"“Former FBI Employee Accused of Altering FISA Documents.” Hello, here we go! @foxandfriends",0,realDonaldTrump
RT @EliseStefanik: We just raised 250k in 15 MINUTES. THANK YOU! help us get to 500k TONIGHT go to https://t.co/LDFwTKSRnY to join the figh…,0,realDonaldTrump
RT @EliseStefanik: Bottom line: Adam Schiff failed to bring ANY evidence for impeaching @realDonaldTrump. WATCH me on @seanhannity tonight👇…,0,realDonaldTrump
"RT @EliseStefanik: Today we heard from Amb. Sondland that @realdonaldtrump told him: “No quid pro quo. I want nothing.” 

No evidence of im…",0,realDonaldTrump
"RT @GOPChairwoman: Reminder for Democrats crying crocodile tears about a brief halt in aid:

In 2014, Ukraine’s president went before Congr…",0,realDonaldTrump
"RT @GOPChairwoman: Public polls are matching what we’ve seen in our internals:

@realDonaldTrump’s approval is the highest it’s been since…",0,realDonaldTrump
"RT @seanhannity: .@realDonaldTrump: ""It’s a hoax. It’s a disgrace. It’s an embarrassment to our country. Nancy Pelosi has done a terrible j…",0,realDonaldTrump
RT @JesseBWatters: The hoax is OVER. It's done. They tried and failed. They didn't have one witness to testify that President @realdonaldtr…,0,realDonaldTrump
RT @GeraldoRivera: Re #CollusionHoax it’s not @realDonaldTrump denying #Russia interfered w our 2016 election. It’s Democrats &amp; house media…,0,realDonaldTrump
"RT @parscale: Adam Schiff is running the Democrat sham impeachment but now it’s time you got your say!

BULL-SCHIFF!

Get your 100% cotton…",0,realDonaldTrump
"RT @TeamTrump: In 2016, President @realDonaldTrump asked African Americans, “What do you have to lose?”

In 2020, it is now “imagine all th…",0,realDonaldTrump
"RT @GOPChairwoman: House Democrats have been trying to invalidate the will of the American people since Day 1.
 
We won’t let them take awa…",0,realDonaldTrump
"RT @GeraldoRivera: And so it begins. If #CNN exclusive is confirmed, big trouble at the #FBI Allegation according to @evanperez their excel…",0,realDonaldTrump
"RT @TeamTrump: .@LaraLeaTrump and @parscale bring Team Trump to Oregon and Arizona to rally supporters!

Arizona is ready to stay red in 20…",0,realDonaldTrump
https://t.co/h92LyjD0Eh,0,realDonaldTrump
"Thank you @EliseStefanik and @SteveScalise, GREAT JOB! https://t.co/K8qQbCAXbj",0,realDonaldTrump
https://t.co/HvYx12NUkS,0,realDonaldTrump
MARK LEVIN ON IMPEACHMENT HYSTERIA! https://t.co/sFT4qGqajO,0,realDonaldTrump
RT @MariaBartiromo: https://t.co/0C9RAE0ALX join me for my exclusive tomorrow w @carterwpage @MorningsMaria @FoxBusiness 6-9am et. Find out…,0,realDonaldTrump
"""SCHIFF'S CHARADE"" @SeanHannity https://t.co/Go2HsiEyTT",0,realDonaldTrump
"SCHIFF'S ""FACT"" WITNESSES! https://t.co/Pab2y1BVoN",0,realDonaldTrump
"RT @senatemajldr: Every time the Trump administration meets Speaker Pelosi halfway on the USMCA, she tries to move the goalposts. The Speak…",0,realDonaldTrump
RT @GOPLeader: .@RepStefanik just called out Democrats for their lies about Republican support in holding Russia accountable for election m…,0,realDonaldTrump
"RT @GOPoversight: The American people expect fairness. @RepAdamSchiff's #impeachmentcircus has been anything but fair.

Thankfully, this ci…",0,realDonaldTrump
"RT @Jim_Jordan: 13 conversations that Ambassador Taylor remembered.

But he didn’t remember Mr. Holmes briefing him about a call that was “…",0,realDonaldTrump
"RT @RepDougCollins: When you're trying to overturn 63 million votes and take down a sitting president, you better come up with something mo…",0,realDonaldTrump
RT @GOPoversight: Democrats have brought in numerous witnesses to testify about matters completely unrelated to the heart of their impeachm…,0,realDonaldTrump
"RT @RepAndyBiggsAZ: This was an enlightening exchange btw HOLMES &amp; @RepRatcliffe:

Holmes could hear the Ukraine portion of the call btw Tr…",0,realDonaldTrump
RT @RepMarkMeadows: A notable theme in these hearings: some career officials seem to act as though their job is to decide America’s foreign…,0,realDonaldTrump
"RT @Jim_Jordan: A 40 minute opening statement from a guy who overheard a phone call that was “a couple minutes.”

THIS is the Democrats’ la…",0,realDonaldTrump
"....They want ZERO transparency, thinking the world will not find out the death and tragedy that the Iranian Regime is causing!",0,realDonaldTrump
Iran has become so unstable that the regime has shut down their entire Internet System so that the Great Iranian pe… https://t.co/I4vU4GBbP3,0,realDonaldTrump
.....President Trump said the Ukraine President should just do the right thing (No Quid Pro Quo). You shouldn’t cha… https://t.co/KYCFRafcXe,0,realDonaldTrump
"Ken Starr, Former Independent Counsel: “Does this reach the level of treason, bribery or other high crimes and misd… https://t.co/q8Eq3y6IDs",0,realDonaldTrump
"I have been watching people making phone calls my entire life. My hearing is, and has been, great. Never have I bee… https://t.co/VR26t3fTci",0,realDonaldTrump
Read the two Transcripts of Ukrainian calls!,0,realDonaldTrump
"RT @realDonaldTrump: The Republican Party, and me, had a GREAT day yesterday with respect to the phony Impeachment Hoax, &amp; yet, when I got…",0,realDonaldTrump
The Navy will NOT be taking away Warfighter and Navy Seal Eddie Gallagher’s Trident Pin. This case was handled very… https://t.co/bnsXBbbApf,0,realDonaldTrump
....”Nothing gives Schiff jurisdiction over Impeachment.”,0,realDonaldTrump
“The new House Resolution gives Adam Schiff (the most dishonest man in politics) the power unilaterally to release… https://t.co/ecrEKSidQl,0,realDonaldTrump
".....But we are winning big, and they will soon be on our turf.",0,realDonaldTrump
"Corrupt politician Adam Schiff’s lies are growing by the day. Keep fighting tough, Republicans, you are dealing wit… https://t.co/pApmJBCJtk",0,realDonaldTrump
"I never in my wildest dreams thought my name would in any way be associated with the ugly word, Impeachment! The ca… https://t.co/dmAnTrffL1",0,realDonaldTrump
“Freed Taliban hostages arrive in Germany.” @foxandfriends  @FoxNews @OANN  We got them back!,0,realDonaldTrump
".....President before. What they are doing is not legal. But I’m clean, and when I release my financial statement (… https://t.co/cF6G4yPpoe",0,realDonaldTrump
"Bob Mueller, after spending two years and 45 million dollars, went over all of my financials, &amp; my taxes, and found… https://t.co/o4PI9n5QCM",0,realDonaldTrump
"The Republican Party, and me, had a GREAT day yesterday with respect to the phony Impeachment Hoax, &amp; yet, when I g… https://t.co/gQBg3cjfLJ",0,realDonaldTrump
"During my visit yesterday to Austin, Texas, for the startup of the new Mac Pro, &amp; the discussion of a new one $bill… https://t.co/YB27KtIrRL",0,realDonaldTrump
"Why do @ShannonBream &amp; @FoxNews waste airtime on Democrat Rep. Eric Swalwell, who recently left the Presidential Pr… https://t.co/plriOIZ2lE",0,realDonaldTrump
https://t.co/osezECwPO1,0,realDonaldTrump
Poll: Trump leads top 2020 Democrats in Wisconsin https://t.co/P7z7Si8I0h.,0,realDonaldTrump
RT @realDonaldTrump: Impeachment Witch Hunt is now OVER! Ambassador Sondland asks U.S. President (me): “What do you want from Ukraine? I ke…,0,realDonaldTrump
"RT @realDonaldTrump: ....”I WANT NOTHING! I WANT NOTHING! I WANT NO QUID PRO QUO! TELL PRESIDENT ZELENSKY TO DO THE RIGHT THING!” Later, Am…",0,realDonaldTrump
"“All four of Gordon Sondland’s lawyers are Democrat Donors.” @TuckerCarlson  Despite this, big win today for Republicans!",0,realDonaldTrump
"Watch @TuckerCarlson, @seanhannity, @IngrahamAngle. Big News! @FoxNews",0,realDonaldTrump
https://t.co/ytr7dRvbUc https://t.co/G6lGfyxSUs,0,realDonaldTrump
"If this were a prizefight, they’d stop it!",0,realDonaldTrump
Today I opened a major Apple Manufacturing plant in Texas that will bring high paying jobs back to America. Today N… https://t.co/IMdAKp9o8e,0,realDonaldTrump
"RT @GOPLeader: With every question that @RepStefanik asks, Democrats' sham impeachment gets weaker and weaker.

Q: ""You testified, 'Preside…",0,realDonaldTrump
RT @GOPoversight: President Obama gave Ukraine blankets. President Trump gave Ukraine missiles. https://t.co/6oebtm3hMf,0,realDonaldTrump
RT @Jim_Jordan: President Trump: “I want NOTHING. I want no quid pro quo. I want Zelensky to do what he ran on.” https://t.co/x9Y3cbz8Kw,0,realDonaldTrump
"RT @RepMarkMeadows: Wow.

@RepMikeTurner: ""Mr. Sondland, let's be clear: no one on this planet—not Donald Trump, Rudy Guiliani, Mick Mulvan…",0,realDonaldTrump
"RT @RepMattGaetz: “All I heard about the call, is that it was a good call.” #impeachmenthearing https://t.co/cRmM4c7IWN",0,realDonaldTrump
"RT @GOPLeader: .@Jim_Jordan calls it like it is:

The Ukrainians got a call from the President.
The Ukrainians got a meeting with the Presi…",0,realDonaldTrump
"RT @RepAndyBiggsAZ: 🚨🚨🚨 STORY OF THE SONDLAND HEARING 🚨🚨🚨

Courtesy of @RepMikeTurner ➡️

Q: No one else on this planet told you that Donal…",0,realDonaldTrump
I WANT NOTHING! https://t.co/KKUfwSIRAi,0,realDonaldTrump
"....”I WANT NOTHING! I WANT NOTHING! I WANT NO QUID PRO QUO! TELL PRESIDENT ZELENSKY TO DO THE RIGHT THING!” Later,… https://t.co/ILD8Ns1XGm",0,realDonaldTrump
Impeachment Witch Hunt is now OVER! Ambassador Sondland asks U.S. President (me): “What do you want from Ukraine? I… https://t.co/m2H5hHC4ok,0,realDonaldTrump
RT @WhiteHouse: President @realDonaldTrump delivers a statement on the sham impeachment process: https://t.co/XBoUNfRV4a,0,realDonaldTrump
We join families of Kevin King &amp; Tim Weeks in celebrating their release from Taliban captivity. Thanks to President… https://t.co/suyld231na,0,realDonaldTrump
https://t.co/HbgEgZsPZ9,0,realDonaldTrump
"RT @RNCResearch: Sondland agrees the president never told him “any preconditions for anything”
https://t.co/LUTtELrmZX https://t.co/6ebGGBb…",0,realDonaldTrump
"RT @BlazeTV: Sondland testifies he asked @realDonaldTrump, ""What do you want [from Ukraine]?""

Trump reportedly responded: ""I want nothing,…",0,realDonaldTrump
RT @SenateGOP: read the transcript. https://t.co/MKzkki4MFX,0,realDonaldTrump
RT @GOPLeader: Case closed ⇨ Ambassador Sondland just testified under oath that he NEVER heard the president say there were conditions on a…,0,realDonaldTrump
